age,job,Marital,education,default,housing,loan,contact,Month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
45,technician,Married,professional.course,unknown,no,no,telephone,June,Friday,124,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,admin.,single,university.degree,no,yes,no,telephone,June,Friday,342,10,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,Married,basic.9y,unknown,no,no,telephone,June,Friday,72,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,services,single,high.school,no,no,no,telephone,June,Friday,207,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,technician,divorced,basic.4y,no,yes,no,telephone,June,Friday,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,management,Married,high.school,no,yes,yes,telephone,June,Friday,304,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,blue-collar,Married,high.school,no,no,no,telephone,June,Friday,42,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,technician,Married,basic.9y,no,no,no,telephone,June,Friday,27,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,blue-collar,single,basic.4y,no,no,yes,telephone,June,Friday,396,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,admin.,single,university.degree,no,yes,no,telephone,June,Friday,520,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,admin.,single,university.degree,unknown,yes,no,telephone,June,Friday,188,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,blue-collar,Married,basic.9y,no,no,no,telephone,June,Friday,93,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,admin.,divorced,university.degree,no,no,no,telephone,June,Friday,70,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,technician,Married,professional.course,no,yes,no,telephone,June,Friday,95,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,technician,single,professional.course,no,no,no,telephone,June,Friday,392,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
44,admin.,divorced,university.degree,no,yes,no,telephone,June,Friday,25,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
48,self-employed,Married,basic.9y,unknown,no,no,telephone,June,Friday,246,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,technician,Married,university.degree,no,no,no,telephone,June,Friday,94,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,technician,Married,basic.9y,no,yes,no,telephone,June,Friday,197,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,blue-collar,single,high.school,no,yes,no,telephone,June,Friday,446,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
51,self-employed,Married,university.degree,unknown,no,no,telephone,June,Friday,145,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,entrepreneur,Married,high.school,no,yes,no,telephone,June,Friday,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,technician,Married,university.degree,no,no,yes,telephone,June,Friday,252,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27,self-employed,single,university.degree,no,no,yes,telephone,June,Friday,100,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
55,admin.,Married,basic.4y,unknown,no,no,telephone,June,Friday,1469,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
47,retired,Married,basic.4y,unknown,no,yes,telephone,June,Friday,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
27,technician,single,professional.course,no,no,no,telephone,June,Friday,112,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,housemaid,Married,university.degree,unknown,no,no,telephone,June,Friday,235,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
54,blue-collar,Married,basic.4y,no,no,no,telephone,June,Friday,28,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
54,admin.,Married,unknown,unknown,no,no,telephone,June,Friday,34,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,admin.,single,university.degree,no,unknown,unknown,telephone,June,Friday,121,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,technician,Married,professional.course,no,no,no,telephone,June,Friday,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,blue-collar,Married,basic.9y,unknown,no,no,telephone,June,Friday,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,technician,Married,basic.9y,no,no,no,telephone,June,Friday,82,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
47,technician,single,professional.course,unknown,no,no,telephone,June,Friday,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,housemaid,Married,basic.9y,no,no,no,telephone,June,Friday,152,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,admin.,Married,university.degree,no,yes,no,telephone,June,Friday,606,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34,technician,Married,university.degree,no,no,no,telephone,June,Friday,288,12,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
33,blue-collar,Married,basic.9y,no,yes,no,telephone,June,Friday,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
40,services,divorced,high.school,no,yes,no,telephone,June,Friday,685,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
37,entrepreneur,Married,basic.9y,no,no,no,telephone,June,Friday,50,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,unemployed,Married,professional.course,no,no,no,telephone,June,Friday,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
52,blue-collar,Married,basic.4y,no,yes,no,telephone,June,Friday,160,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,management,Married,university.degree,no,yes,no,telephone,June,Friday,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,blue-collar,divorced,basic.9y,unknown,no,yes,telephone,June,Friday,222,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,admin.,single,university.degree,unknown,no,no,telephone,June,Friday,122,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30,admin.,Married,university.degree,no,no,no,telephone,June,Friday,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,services,Married,professional.course,unknown,no,no,telephone,June,Friday,103,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
39,management,Married,university.degree,no,yes,yes,telephone,June,Friday,383,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,technician,single,professional.course,unknown,yes,no,telephone,June,Friday,111,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,services,Married,high.school,no,yes,yes,telephone,June,Friday,26,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,services,Married,high.school,no,yes,no,telephone,June,Friday,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
51,blue-collar,Married,basic.4y,unknown,yes,no,telephone,June,Friday,183,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,blue-collar,single,high.school,no,yes,no,telephone,June,Friday,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,self-employed,Married,university.degree,no,yes,no,telephone,June,Friday,59,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
58,retired,Married,basic.9y,no,no,no,telephone,June,Friday,33,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,services,Married,basic.9y,no,no,no,telephone,June,Friday,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25,admin.,Married,university.degree,no,yes,no,telephone,June,Friday,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,unemployed,divorced,basic.4y,no,no,yes,telephone,June,Friday,19,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
49,admin.,single,high.school,no,yes,no,telephone,June,Friday,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
46,entrepreneur,Married,professional.course,unknown,no,no,telephone,June,Friday,243,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
42,entrepreneur,single,university.degree,no,yes,no,telephone,June,Friday,491,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
59,blue-collar,Married,basic.6y,no,yes,no,telephone,June,Friday,127,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,housemaid,Married,university.degree,no,yes,no,telephone,June,Friday,1291,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,self-employed,single,university.degree,no,no,no,telephone,June,Monday,221,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,blue-collar,Married,basic.9y,no,yes,no,telephone,June,Monday,214,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,housemaid,single,basic.4y,no,yes,yes,telephone,June,Monday,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,services,single,high.school,no,no,yes,telephone,June,Monday,74,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,entrepreneur,Married,university.degree,no,yes,no,telephone,June,Monday,82,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,single,university.degree,no,yes,no,telephone,June,Monday,164,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,services,single,high.school,no,yes,no,telephone,June,Monday,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,Married,basic.4y,no,no,no,telephone,June,Monday,86,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,technician,Married,professional.course,no,yes,no,telephone,June,Monday,358,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,blue-collar,Married,basic.4y,unknown,no,no,telephone,June,Monday,349,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,self-employed,Married,basic.9y,no,yes,no,telephone,June,Monday,107,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,Married,basic.9y,no,yes,yes,telephone,June,Monday,238,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,Married,professional.course,no,yes,no,telephone,June,Monday,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,services,single,high.school,unknown,no,no,telephone,June,Monday,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,blue-collar,Married,basic.9y,no,no,no,telephone,June,Monday,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,blue-collar,unknown,basic.6y,unknown,no,no,telephone,June,Monday,832,18,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
52,self-employed,Married,university.degree,unknown,yes,yes,telephone,June,Monday,106,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,housemaid,single,basic.9y,no,yes,no,telephone,June,Monday,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,self-employed,Married,university.degree,no,yes,no,telephone,June,Monday,529,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,divorced,university.degree,no,yes,no,telephone,June,Monday,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,Married,basic.6y,unknown,no,no,telephone,June,Monday,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,single,basic.4y,no,yes,no,telephone,June,Monday,108,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,services,single,high.school,unknown,yes,no,telephone,June,Monday,332,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
51,services,Married,high.school,unknown,yes,no,telephone,June,Monday,81,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
60,unknown,Married,university.degree,no,yes,no,telephone,June,Monday,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,Married,high.school,no,no,no,telephone,June,Monday,181,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,blue-collar,single,basic.9y,unknown,no,no,telephone,June,Monday,108,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,technician,Married,basic.9y,no,no,no,telephone,June,Monday,226,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
51,entrepreneur,divorced,university.degree,unknown,no,no,telephone,June,Monday,60,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,technician,Married,professional.course,no,yes,no,telephone,June,Monday,85,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,Married,basic.4y,unknown,no,no,telephone,June,Monday,202,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,admin.,single,university.degree,no,yes,no,telephone,June,Monday,540,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,Married,university.degree,no,yes,no,telephone,June,Monday,196,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,services,Married,basic.6y,unknown,yes,no,telephone,June,Monday,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,management,Married,basic.4y,no,no,yes,telephone,June,Monday,74,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,Married,basic.4y,unknown,yes,no,telephone,June,Monday,299,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,single,high.school,no,unknown,unknown,telephone,June,Monday,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,technician,Married,basic.6y,no,no,no,telephone,June,Monday,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,admin.,Married,university.degree,no,no,yes,telephone,June,Monday,232,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
52,housemaid,Married,basic.4y,unknown,yes,no,telephone,June,Monday,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,blue-collar,Married,basic.9y,unknown,unknown,unknown,telephone,June,Monday,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,blue-collar,Married,basic.9y,no,yes,no,telephone,June,Monday,157,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,admin.,Married,university.degree,no,yes,no,telephone,June,Monday,216,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,divorced,basic.9y,no,no,no,telephone,June,Monday,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,technician,Married,professional.course,no,no,no,telephone,June,Monday,220,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,admin.,single,unknown,no,no,yes,telephone,June,Monday,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
33,management,Married,university.degree,no,no,no,telephone,June,Monday,140,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,single,unknown,no,yes,no,telephone,June,Monday,400,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,technician,divorced,basic.9y,no,yes,no,telephone,June,Monday,163,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,entrepreneur,divorced,high.school,no,yes,no,telephone,June,Monday,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,retired,Married,basic.6y,no,unknown,unknown,telephone,June,Monday,356,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
52,blue-collar,Married,basic.9y,unknown,unknown,unknown,telephone,June,Monday,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,single,university.degree,no,no,no,telephone,June,Monday,1055,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
56,retired,Married,basic.4y,no,yes,no,telephone,June,Monday,772,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,Married,basic.9y,unknown,yes,no,telephone,June,Monday,306,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
60,technician,Married,professional.course,unknown,yes,no,telephone,June,Monday,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,services,Married,basic.4y,unknown,yes,no,telephone,June,Monday,139,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,self-employed,Married,university.degree,no,no,yes,telephone,June,Monday,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,services,Married,basic.6y,unknown,no,no,telephone,June,Monday,49,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
56,services,Married,basic.4y,unknown,yes,yes,telephone,June,Monday,287,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,single,basic.4y,unknown,no,yes,telephone,June,Monday,136,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
43,blue-collar,Married,basic.4y,unknown,no,yes,telephone,June,Monday,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,admin.,Married,high.school,no,no,yes,telephone,June,Monday,422,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,unknown,single,basic.6y,unknown,no,yes,telephone,June,Monday,125,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,admin.,single,high.school,unknown,yes,no,telephone,June,Monday,114,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
43,technician,divorced,professional.course,no,yes,no,telephone,June,Monday,99,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,technician,Married,professional.course,unknown,yes,no,telephone,June,Monday,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,services,Married,high.school,no,yes,no,telephone,June,Monday,174,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,technician,Married,professional.course,unknown,no,yes,telephone,June,Monday,168,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
24,admin.,single,professional.course,no,yes,yes,telephone,June,Monday,233,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
59,retired,Married,basic.4y,no,yes,yes,telephone,June,Monday,322,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,technician,single,university.degree,no,no,no,telephone,June,Monday,443,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,admin.,Married,unknown,no,yes,yes,telephone,June,Monday,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,technician,Married,professional.course,no,yes,no,telephone,June,Monday,217,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,services,Married,high.school,no,no,no,telephone,June,Monday,257,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,single,basic.4y,unknown,no,no,telephone,June,Monday,882,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
48,blue-collar,Married,basic.4y,no,no,no,telephone,June,Monday,254,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,admin.,divorced,university.degree,no,no,no,telephone,June,Monday,83,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,Married,basic.6y,no,yes,no,telephone,June,Monday,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,admin.,Married,basic.9y,no,yes,no,telephone,June,Monday,252,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,June,Monday,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,admin.,Married,high.school,no,no,no,telephone,June,Monday,540,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,Married,basic.4y,unknown,no,no,telephone,June,Monday,280,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,admin.,divorced,university.degree,no,yes,no,telephone,June,Monday,683,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,services,Married,high.school,no,no,yes,telephone,June,Monday,230,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,technician,Married,professional.course,no,yes,no,telephone,June,Monday,452,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,services,Married,high.school,no,yes,yes,telephone,June,Monday,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,admin.,Married,high.school,no,yes,yes,telephone,June,Monday,172,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,unemployed,divorced,high.school,unknown,yes,no,telephone,June,Monday,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,Married,basic.6y,unknown,no,yes,telephone,June,Monday,35,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,technician,single,basic.9y,unknown,no,no,telephone,June,Monday,626,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,admin.,divorced,high.school,no,yes,no,telephone,June,Monday,122,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,admin.,single,basic.6y,no,yes,no,telephone,June,Monday,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,Married,high.school,no,no,no,telephone,June,Monday,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,blue-collar,Married,basic.9y,unknown,no,no,telephone,June,Monday,70,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,Married,high.school,no,no,no,telephone,June,Monday,255,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,self-employed,divorced,basic.9y,no,yes,no,telephone,June,Monday,217,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
58,management,Married,unknown,unknown,yes,no,telephone,June,Monday,1098,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,admin.,single,university.degree,no,yes,yes,telephone,June,Monday,176,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,Married,basic.6y,no,yes,no,telephone,June,Monday,331,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,student,single,high.school,no,no,no,telephone,June,Monday,901,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
56,technician,divorced,professional.course,unknown,yes,no,telephone,June,Monday,123,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,blue-collar,Married,professional.course,unknown,yes,no,telephone,June,Monday,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,single,basic.9y,no,no,no,telephone,June,Monday,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,Married,professional.course,no,no,no,telephone,June,Monday,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,technician,divorced,professional.course,no,yes,no,telephone,June,Monday,173,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,single,basic.4y,no,no,no,telephone,June,Monday,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,single,basic.4y,no,yes,no,telephone,June,Monday,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,single,basic.9y,no,no,no,telephone,June,Monday,411,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,Married,professional.course,no,yes,no,telephone,June,Monday,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,self-employed,Married,university.degree,no,no,no,telephone,June,Monday,139,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,blue-collar,Married,basic.9y,unknown,yes,yes,telephone,June,Monday,75,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
58,retired,divorced,professional.course,unknown,no,no,telephone,June,Monday,210,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
24,services,single,high.school,no,no,no,telephone,June,Monday,700,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
35,technician,Married,professional.course,no,yes,yes,telephone,June,Monday,329,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,admin.,divorced,high.school,no,yes,no,telephone,June,Monday,225,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,technician,Married,professional.course,unknown,no,no,telephone,June,Monday,96,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,Married,basic.4y,unknown,yes,no,telephone,June,Monday,166,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,technician,single,basic.9y,no,no,no,telephone,June,Monday,186,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,technician,Married,professional.course,unknown,yes,no,telephone,June,Monday,92,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
52,management,divorced,university.degree,no,yes,no,telephone,June,Monday,80,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,single,basic.6y,unknown,yes,no,telephone,June,Monday,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,Married,professional.course,no,yes,yes,telephone,June,Monday,190,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31,admin.,single,university.degree,no,no,no,telephone,June,Monday,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30,admin.,single,high.school,no,yes,no,telephone,June,Monday,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,Married,professional.course,no,yes,yes,telephone,June,Monday,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26,student,single,high.school,no,no,no,telephone,June,Monday,589,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,Married,professional.course,no,no,no,telephone,June,Monday,183,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,Married,professional.course,no,no,no,telephone,June,Monday,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
40,housemaid,single,university.degree,no,yes,no,telephone,June,Monday,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,admin.,single,university.degree,unknown,yes,no,telephone,June,Monday,186,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,Married,basic.9y,unknown,no,no,telephone,June,Monday,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,entrepreneur,Married,professional.course,unknown,no,no,telephone,June,Monday,88,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,technician,single,professional.course,no,yes,yes,telephone,June,Monday,522,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,entrepreneur,Married,high.school,no,yes,no,telephone,June,Monday,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
